year,selling_price,km_driven,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Manual,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
2015,750000,45974,True,False,False,False,False,True,True,False,False,False,False
2012,229999,49824,False,False,False,True,False,False,True,False,False,False,False
2013,1300000,58500,True,False,False,False,False,False,False,False,False,False,False
2005,80000,56580,False,False,False,True,False,False,True,False,False,False,False
2012,385000,52000,True,False,False,False,False,False,True,False,False,False,False
2015,760000,55340,False,False,False,True,False,True,True,False,False,False,False
2017,600000,46507,True,False,False,False,False,True,True,False,False,False,False
2019,450000,40000,False,False,False,True,True,False,True,False,False,False,False
2019,450000,40000,False,False,False,True,True,False,True,False,False,False,False
2012,550000,120000,True,False,False,False,True,False,True,False,False,False,True
2013,200000,60000,False,False,False,True,True,False,True,False,False,False,False
2008,80000,90000,False,False,False,True,True,False,True,False,True,False,False
2010,300000,250000,True,False,False,False,True,False,True,False,True,False,False
2019,675000,15000,True,False,False,False,True,False,True,False,False,False,False
2017,260000,30000,False,False,False,True,True,False,True,False,False,False,False
2019,500000,15000,False,False,False,True,True,False,True,False,False,False,False
2012,150000,55766,False,False,False,True,True,False,True,False,True,False,False
2006,100000,80000,False,False,False,True,True,False,True,False,False,False,False
2001,70000,117000,False,False,False,True,True,False,True,False,True,False,False
2004,100000,70000,False,False,False,True,True,False,True,False,False,False,False
2012,730000,110000,True,False,False,False,True,False,True,False,True,False,False
2016,525000,100000,True,False,False,False,True,False,True,False,True,False,False
2016,525000,105000,True,False,False,False,True,False,True,False,True,False,False
2009,550000,182000,True,False,False,False,True,False,True,False,False,False,True
2012,420000,95000,True,False,False,False,True,False,True,False,True,False,False
2015,500000,70000,False,False,False,True,True,False,True,False,False,False,False
2009,165000,76000,False,False,False,True,True,False,True,False,True,False,False
2014,650000,70000,True,False,False,False,True,False,True,False,True,False,False
2013,195000,46000,True,False,False,False,True,False,True,False,False,False,False
1999,75000,70000,False,False,False,True,True,False,True,False,False,False,False
2005,100000,120000,True,False,False,False,True,False,True,False,True,False,False
2017,1770000,25000,True,False,False,False,True,False,True,False,False,False,False
2006,90000,90000,False,False,False,True,True,False,True,False,False,False,False
2016,515000,50000,True,False,False,False,True,False,True,False,False,False,False
2017,700000,24585,True,False,False,False,False,False,True,False,False,True,False
2001,62000,70000,False,False,False,True,True,False,True,False,False,False,False
2011,220000,110000,True,False,False,False,True,False,True,False,False,False,True
2019,520000,10000,False,False,False,False,True,False,True,False,False,False,False
2010,170000,100000,False,False,False,True,True,False,True,False,False,False,False
2011,190000,110000,True,False,False,False,True,False,True,False,True,False,False
2011,150000,100000,True,False,False,False,True,False,True,False,True,False,False
2009,125000,65000,False,False,False,True,True,False,True,False,False,False,False
2015,290000,40000,True,False,False,False,True,False,True,False,False,False,True
2019,490000,13900,False,False,False,True,True,False,True,False,False,False,False
2017,434999,17563,False,False,False,True,True,False,True,False,False,False,False
2016,380000,15000,False,False,False,True,True,False,True,False,False,False,False
2012,200000,82000,True,False,False,False,True,False,True,False,True,False,False
2016,495000,40000,True,False,False,False,True,False,True,False,False,False,False
2014,894999,173000,True,False,False,False,True,False,True,False,False,False,True
2014,600000,151000,True,False,False,False,True,False,True,False,True,False,False
2015,300000,50000,False,False,False,True,True,False,True,False,False,False,False
2017,430000,15000,False,False,False,True,True,False,True,False,False,False,False
2017,370000,80000,True,False,False,False,True,False,True,False,False,False,False
2019,750000,11000,False,False,False,True,True,False,True,False,False,False,False
2016,300000,50000,False,False,False,False,True,False,True,False,False,False,False
2012,700000,120000,True,False,False,False,True,False,False,False,True,False,False
2007,100000,70000,False,False,True,False,True,False,True,False,False,False,True
2015,300000,90000,False,False,False,True,True,False,True,False,False,False,False
2012,130000,185000,True,False,False,False,True,False,True,False,True,False,False
2016,650000,40000,True,False,False,False,True,False,True,False,False,False,False
2017,509999,25000,True,False,False,False,True,False,True,False,False,False,False
2013,1000000,117780,True,False,False,False,True,False,True,False,True,False,False
2010,280000,120000,True,False,False,False,True,False,True,False,True,False,False
2017,600000,120000,True,False,False,False,True,False,True,False,False,False,False
2013,210000,120000,True,False,False,False,True,False,True,False,False,False,True
2014,1150000,110000,True,False,False,False,True,False,False,False,True,False,False
2018,229999,30000,False,False,False,True,True,False,True,False,False,False,False
2018,245000,30000,False,False,False,True,True,False,True,False,False,False,False
2015,600000,60000,True,False,False,False,True,False,True,False,False,False,False
2016,375000,25000,False,False,False,True,True,False,True,False,False,False,False
2015,150000,55000,True,False,False,False,True,False,True,False,True,False,False
2018,1450000,20000,True,False,False,False,True,False,True,False,False,False,False
2014,500000,100000,True,False,False,False,True,False,True,False,True,False,False
2007,75000,40000,False,False,False,True,True,False,True,False,True,False,False
2006,225000,80000,False,False,False,True,True,False,False,False,False,False,True
2006,275000,80000,False,False,False,True,True,False,False,True,False,False,False
2018,620000,35000,True,False,False,False,True,False,True,False,False,False,False
2010,600000,110000,True,False,False,False,True,False,True,False,True,False,False
2011,275000,160000,True,False,False,False,True,False,True,False,False,False,False
2013,125000,125000,True,False,False,False,True,False,True,False,False,False,False
2011,80000,62000,False,False,False,True,True,False,True,False,True,False,False
2011,199000,120000,True,False,False,False,True,False,True,False,True,False,False
2016,440000,33000,False,False,False,True,True,False,True,False,True,False,False
2013,250000,80000,True,False,False,False,True,False,True,True,False,False,False
2017,700000,35000,True,False,False,False,True,False,True,False,False,False,False
2015,450000,50000,True,False,False,False,True,False,True,False,False,False,False
2019,240000,5000,False,False,False,True,True,False,True,False,False,False,False
2016,350000,12000,False,False,False,True,True,False,True,False,False,False,False
2016,650000,81595,True,False,False,False,False,False,True,False,False,False,False
2005,71000,22000,False,False,False,True,True,False,True,False,False,False,False
2015,400000,40000,False,False,False,True,True,False,True,False,False,False,False
2008,130000,40000,False,False,False,True,True,False,True,False,True,False,False
2013,300000,70000,True,False,False,False,True,False,True,False,True,False,False
2019,1100000,4000,True,False,False,False,True,False,True,False,False,False,False
2015,2200000,24000,True,False,False,False,True,False,False,False,False,False,False
2018,800000,13500,False,False,False,True,False,False,True,False,False,False,False
2013,490000,40000,True,False,False,False,True,False,True,False,False,False,False
2018,836000,9700,False,False,False,True,False,False,True,False,False,False,False
2012,375000,62000,False,False,False,True,True,False,True,False,True,False,False
2016,1249000,24000,True,False,False,False,False,False,True,False,False,False,False
2019,1240000,13000,True,False,False,False,False,False,True,False,False,False,False
2009,35000,50000,False,False,False,True,True,False,True,False,False,False,True
2017,1068000,36000,False,False,False,True,False,False,True,False,False,False,False
2017,1189000,40000,True,False,False,False,False,False,True,False,False,False,False
2018,700000,27000,False,False,False,True,True,False,True,False,False,False,False
2016,350000,40000,False,False,False,True,True,False,True,False,False,False,False
2009,254999,80000,False,False,False,True,True,False,True,False,True,False,False
2005,229999,221000,True,False,False,False,True,False,True,False,False,False,True
2016,750000,80000,True,False,False,False,True,False,True,False,False,False,False
